cikkszam;nev;ar_eur;listaar_eur;akcios;kedvezmeny_szazalek;keszleten;keszlet_szoveg;suly_gramm;gyarto;url;kep;utolso_modositas
490014645;Metallbett mit Lattenrost Schwarz/Braun Bettgestell mit Holz Kopf- & Fußteil ML-Design - 140 x 200 cm / H -16 cm;277.95;370.6;True;25.0;False;elfogyott;43800;ML-Design;https://www.ecdgermany.de/products/p490014643-metallbett-mit-lattenrost-schwarz-braun-bettgestell-mit-holz-kopf-fussteil-ml-design;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/ML-1100_galerie_2_clear_68ce0b4d-556b-4de8-a98a-33021249a4d7.jpg?v=1786638627;2026-09-04T10:47:43+02:00
490014646;Bettgestell Einzelbett 90x200cm aus Metall in Schwarz mit Kopf- & Fußteil aus Holz, Lattenrost & Matratze H-10cm ML-Design;164.24;218.99;True;25.0;False;elfogyott;29700;ML-Design;https://www.ecdgermany.de/products/490014646-bettgestell-einzelbett-90x200cm-aus-metall-in-schwarz-mit-kopf-fussteil-aus-holz-lattenrost-matratze-h-10cm-ml-design;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/ML-1101_ML-660_set_1_clear.jpg?v=1786640225;2026-09-04T10:48:10+02:00
490014647;Metallbett 140x200 cm inkl. Matratze H:16cm Schwarz/Braun Bettgestell 210 x 36,5/88 x 145 cm mit Holz Kopf- & Fußteil ML-Design;259.85;346.47;True;25.0;False;elfogyott;45500;ML-Design;https://www.ecdgermany.de/products/490014647-metallbett-140x200-cm-inkl-matratze-h-16cm-schwarz-braun-bettgestell-210-x-36-5-88-x-145-cm-mit-holz-kopf-fussteil-ml-design;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/ML-1102_ML-913_set_1_clear.jpg?v=1786640223;2026-09-04T10:48:07+02:00
490014648;Metallbett 160x200 cm Schwarz/Braun mit Lattenrost und Matratze mit Holz Kopf-& Fußteil ML-Design;323.5;431.34;True;25.0;False;elfogyott;49500;ML-Design;https://www.ecdgermany.de/products/490014648-metallbett-160x200-cm-schwarz-braun-mit-lattenrost-und-matratze-mit-holz-kopf-fussteil-ml-design;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/ML-1103_ML-914_set_1_clear.jpg?v=1786640225;2026-09-04T10:48:07+02:00
490014690;B-Ware Esszimmerstühle mit Rücken- & Armlehne 2er Set Schwarz mit Samtbezug und Metallbeinen ML-Design;93.99;125.32;True;25.0;True;készleten;15600;ML-Design;https://www.ecdgermany.de/products/490014690-b-ware-esszimmerstuhle-mit-rucken-armlehne-2er-set-schwarz-mit-samtbezug-und-metallbeinen-ml-design;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/ML-976_Galerie_2_clear_09878409-3655-4060-b41c-f59228267c6e.jpg?v=1786641141;2026-09-04T10:47:41+02:00
490014698;3in1 Klettergerüst Set Indoor mit 2x Kletterleiter aus Holz Joyz;173.1;230.8;True;25.0;True;készleten;32600;Joyz;https://www.ecdgermany.de/products/490014698-3in1-klettergerust-set-indoor-mit-2x-kletterleiter-aus-holz-joyz;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/JOYZ-076_galerie_1_clear.jpg?v=1786640229;2026-09-04T10:48:13+02:00
490014706;Badheizkörper Einlagig Horizontal 600x7800 mm Schwarz inkl. Anschlussgarnitur mit Thermostat Universal LuxeBath;164.85;219.8;True;25.0;False;elfogyott;12200;LuxeBath;https://www.ecdgermany.de/products/490014706-badheizkorper-einlagig-horizontal-600x7800-mm-schwarz-inkl-anschlussgarnitur-mit-thermostat-universal-luxebath;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Luxe-505_Galeriebild_ohne-Hintergrund_schwarz_Universal_Luxe-526_600x780_d803ad99-011b-4cf1-bc37-b15f265c6027.jpg?v=1786640236;2026-09-04T10:48:02+02:00
490014707;Badheizkörper Einlagig Horizontal 600x780 mm Schwarz inkl. Anschlussgarnitur mit Thermostat Durchgangsform LuxeBath;154.86;206.48;True;25.0;False;elfogyott;12200;LuxeBath;https://www.ecdgermany.de/products/490014707-badheizkorper-einlagig-horizontal-600x780-mm-schwarz-inkl-anschlussgarnitur-mit-thermostat-durchgangsform-luxebath;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Luxe-505_Galeriebild_ohne-Hintergrund_schwarz_Boden_Luxe-532_600x780_2637b27f-668a-40cb-889a-95882d8cc9e1.jpg?v=1786640238;2026-09-04T10:48:02+02:00
490014710;Couchtisch 80x80x40 cm Fischgrätenmuster Eichen-Optik mit Stahlgestell ML-Design;52.72;70.29;True;25.0;True;készleten;9400;ML-Design;https://www.ecdgermany.de/products/490014710-couchtisch-80x80x40-cm-fischgratenmuster-eichen-optik-mit-stahlgestell-ml-design;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/ML-1424_galerie_1_clear_630342b8-6fc3-428d-af5c-d3acd32d05b5.jpg?v=1786640474;2026-09-04T10:48:13+02:00
490014715;Heizkörper Einlagig Horizontal 600x780 mm Schwarz inkl. Anschlussgarnitur mit Thermostat Eckform LuxeBath;153.11;204.15;True;25.0;False;elfogyott;12200;LuxeBath;https://www.ecdgermany.de/products/490014715-heizkorper-einlagig-horizontal-600x780-mm-schwarz-inkl-anschlussgarnitur-mit-thermostat-eckform-luxebath;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Luxe-505_Galeriebild_ohne-Hintergrund_schwarz_Wand_Luxe-529_600x780_9d91fc02-2fa8-4a7a-bd62-035d96f35262.jpg?v=1786640236;2026-09-04T10:48:08+02:00
490014719;Badheizkörper Doppellagig Horizontal 600x780 mm Schwarz inkl. Anschlussgarnitur mit Thermostat Universal LuxeBath;220.35;293.8;True;25.0;False;elfogyott;21200;LuxeBath;https://www.ecdgermany.de/products/490014719-badheizkorper-doppellagig-horizontal-600x780-mm-schwarz-inkl-anschlussgarnitur-mit-thermostat-universal-luxebath;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Luxe-508_Galeriebild_ohne-Hintergrund_schwarz_Universal_Luxe-526_600x780_0cae1d1f-2b28-46bb-8adb-07a4b629c0dc.jpg?v=1786640235;2026-09-04T10:48:07+02:00
490014720;ML-Design | Essgruppe für 4 Personen 5-teilig mit Esstisch und 4 Stühlen aus Holz, Stahl, Esszimmergarnitur Sitzgruppe Küchentisch Set - Eiche hell;120.0;160.0;True;25.0;True;készleten;22900;ML-Design;https://www.ecdgermany.de/products/p490014720-ml-design-essgruppe-fur-4-personen-5-teilig-mit-esstisch-und-4-stuhlen-aus-holz-stahl-esszimmergarnitur-sitzgruppe-kuchentisch-set;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/ML-1430_galerie_1_clear_ca366a75-53ba-404b-9aef-bee6d01597be.jpg?v=1786645003;2026-09-04T10:47:46+02:00
490014723;ML-Design | Essgruppe für 4 Personen 5-teilig mit Esstisch und 4 Stühlen aus Holz, Stahl, Esszimmergarnitur Sitzgruppe Küchentisch Set - Vintage;115.72;154.29;True;25.0;True;készleten;22900;ML-Design;https://www.ecdgermany.de/products/p490014720-ml-design-essgruppe-fur-4-personen-5-teilig-mit-esstisch-und-4-stuhlen-aus-holz-stahl-esszimmergarnitur-sitzgruppe-kuchentisch-set;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/ML-1430_galerie_1_clear_ca366a75-53ba-404b-9aef-bee6d01597be.jpg?v=1786645003;2026-09-04T10:47:46+02:00
490014724;Badheizkörper Doppellagig Horizontal 600x780 mm Schwarz inkl. Anschlussgarnitur mit Thermostat Durchgangsform LuxeBath;210.61;280.81;True;25.0;False;elfogyott;21200;LuxeBath;https://www.ecdgermany.de/products/490014724-badheizkorper-doppellagig-horizontal-600x780-mm-schwarz-inkl-anschlussgarnitur-mit-thermostat-durchgangsform-luxebath;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Luxe-508_Galeriebild_ohne-Hintergrund_schwarz_Boden_Luxe-532_600x780_3f57cea0-9d5f-4c6e-b054-3736fd585196.jpg?v=1786640241;2026-09-04T10:48:07+02:00
490014727;ML-Design | Essgruppe für 4 Personen 5-teilig mit Esstisch und 4 Stühlen aus Holz, Stahl, Esszimmergarnitur Sitzgruppe Küchentisch Set - Eiche dunkel;115.72;154.29;True;25.0;True;készleten;22900;ML-Design;https://www.ecdgermany.de/products/p490014720-ml-design-essgruppe-fur-4-personen-5-teilig-mit-esstisch-und-4-stuhlen-aus-holz-stahl-esszimmergarnitur-sitzgruppe-kuchentisch-set;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/ML-1430_galerie_1_clear_ca366a75-53ba-404b-9aef-bee6d01597be.jpg?v=1786645003;2026-09-04T10:47:46+02:00
490014730;ML-Design | Essgruppe für 4 Personen 5-teilig mit Esstisch und 4 Stühlen aus Holz, Stahl, Esszimmergarnitur Sitzgruppe Küchentisch Set - Treibholz;115.72;154.29;True;25.0;True;készleten;22900;ML-Design;https://www.ecdgermany.de/products/p490014720-ml-design-essgruppe-fur-4-personen-5-teilig-mit-esstisch-und-4-stuhlen-aus-holz-stahl-esszimmergarnitur-sitzgruppe-kuchentisch-set;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/ML-1430_galerie_1_clear_ca366a75-53ba-404b-9aef-bee6d01597be.jpg?v=1786645003;2026-09-04T10:47:46+02:00
490014733;Kommode Sideboard mit 3 Schubladen 100x77x40 cm Eiche-Optik mit Rattanfront und Massivholzfüßen ML-Design;148.17;197.56;True;25.0;True;készleten;30000;ML-Design;https://www.ecdgermany.de/products/490014733-kommode-sideboard-mit-3-schubladen-100x77x40-cm-eiche-optik-mit-rattanfront-und-massivholzfussen-ml-design;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/ML-1432_galerie_1_clear.jpg?v=1786640745;2026-09-04T10:48:13+02:00
490014734;ML-Design | Nachttisch mit Rattanfront & Massivholzfüßen, Eiche-Optik, Nachtkommode Nachtschrank Beistelltisch - 1 Schublade / 1er;44.36;59.15;True;25.0;True;készleten;6400;ML-Design;https://www.ecdgermany.de/products/p490014734-ml-design-nachttisch-mit-rattanfront-massivholzfussen-eiche-optik-nachtkommode-nachtschrank-beistelltisch;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/ML-1433_galerie_1_clear_2426a7c5-42dd-4cff-bb87-e0125605bdc6.jpg?v=1786640748;2026-09-04T10:47:46+02:00
490014735;ML-Design | Nachttisch mit Rattanfront & Massivholzfüßen, Eiche-Optik, Nachtkommode Nachtschrank Beistelltisch - 2 Schubladen / 1er;66.13;88.17;True;25.0;True;készleten;8800;ML-Design;https://www.ecdgermany.de/products/p490014734-ml-design-nachttisch-mit-rattanfront-massivholzfussen-eiche-optik-nachtkommode-nachtschrank-beistelltisch;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/ML-1433_galerie_1_clear_2426a7c5-42dd-4cff-bb87-e0125605bdc6.jpg?v=1786640748;2026-09-04T10:47:46+02:00
490014738;Badheizkörper Doppellagig Horizontal 600x780 mm Schwarz inkl. Anschlussgarnitur mit Thermostat Eckform LuxeBath;208.91;278.55;True;25.0;False;elfogyott;21200;LuxeBath;https://www.ecdgermany.de/products/490014738-badheizkorper-doppellagig-horizontal-600x780-mm-schwarz-inkl-anschlussgarnitur-mit-thermostat-eckform-luxebath;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Luxe-508_Galeriebild_ohne-Hintergrund_schwarz_Wand_Luxe-529_600x780_5260c141-1c45-4119-8521-53867836b671.jpg?v=1786640242;2026-09-04T10:48:07+02:00
490014747;Badheizkörper Einlagig Horizontal 600x1020 mm Schwarz inkl. Anschlussgarnitur mit Thermostat Universal LuxeBath;185.39;247.18;True;25.0;False;elfogyott;15700;LuxeBath;https://www.ecdgermany.de/products/490014747-badheizkorper-einlagig-horizontal-600x1020-mm-schwarz-inkl-anschlussgarnitur-mit-thermostat-universal-luxebath;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Luxe-511_Galeriebild_ohne-Hintergrund_schwarz_Universal_Luxe-526_600x1020_4f6a6ea1-b2ff-4ea0-b3ef-1eb0b3df6d79.jpg?v=1786640246;2026-09-04T10:48:08+02:00
490014750;Couchtisch 2er Set Weiß Holzdekor mit Metallgestell ML-Design;79.77;106.36;True;25.0;False;elfogyott;11000;ML-Design;https://www.ecdgermany.de/products/490014750-couchtisch-2er-set-weiss-holzdekor-mit-metallgestell-ml-design;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/ML-1441_galerie_1_clear.jpg?v=1786640475;2026-09-04T10:48:08+02:00
490014752;Verkehrskegel Set Pylone Warnkegel Verkehrshütchen 47 cm Orange/Weiß - 3er Set;24.46;32.61;True;25.0;True;készleten;3000;ECD Germany;https://www.ecdgermany.de/products/p322007766-verkehrskegel-set-pylone-warnkegel-verkehrshutchen-47-cm-orange-weiss;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/IP-257_det_x10_3_3b50191c-47ab-4455-953b-6f5feb87e16e.jpg?v=1786635138;2026-09-04T10:47:43+02:00
490014753;Verkehrskegel Set Pylone Warnkegel Verkehrshütchen 47 cm Orange/Weiß - 5er Set;33.55;44.73;True;25.0;True;készleten;5000;ECD Germany;https://www.ecdgermany.de/products/p322007766-verkehrskegel-set-pylone-warnkegel-verkehrshutchen-47-cm-orange-weiss;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/IP-257_det_x10_3_3b50191c-47ab-4455-953b-6f5feb87e16e.jpg?v=1786635138;2026-09-04T10:47:43+02:00
490014754;Verkehrskegel Set Pylone Warnkegel Verkehrshütchen 47 cm Orange/Weiß - 7er Set;42.64;56.85;True;25.0;True;készleten;7000;ECD Germany;https://www.ecdgermany.de/products/p322007766-verkehrskegel-set-pylone-warnkegel-verkehrshutchen-47-cm-orange-weiss;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/IP-257_det_x10_3_3b50191c-47ab-4455-953b-6f5feb87e16e.jpg?v=1786635138;2026-09-04T10:47:43+02:00
490014755;Verkehrskegel Set Pylone Warnkegel Verkehrshütchen 47 cm Orange/Weiß - 9er Set;51.72;68.96;True;25.0;True;készleten;9000;ECD Germany;https://www.ecdgermany.de/products/p322007766-verkehrskegel-set-pylone-warnkegel-verkehrshutchen-47-cm-orange-weiss;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/IP-257_det_x10_3_3b50191c-47ab-4455-953b-6f5feb87e16e.jpg?v=1786635138;2026-09-04T10:47:43+02:00
490014756;Verkehrskegel Set Pylone Warnkegel Verkehrshütchen 47 cm Orange/Weiß - 12er Set;65.34;87.12;True;25.0;True;készleten;12000;ECD Germany;https://www.ecdgermany.de/products/p322007766-verkehrskegel-set-pylone-warnkegel-verkehrshutchen-47-cm-orange-weiss;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/IP-257_det_x10_3_3b50191c-47ab-4455-953b-6f5feb87e16e.jpg?v=1786635138;2026-09-04T10:47:43+02:00
490014757;Verkehrskegel Set Pylone Warnkegel Verkehrshütchen 47 cm Orange/Weiß - 20er Set;103.53;138.04;True;25.0;True;készleten;20000;ECD Germany;https://www.ecdgermany.de/products/p322007766-verkehrskegel-set-pylone-warnkegel-verkehrshutchen-47-cm-orange-weiss;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/IP-257_det_x10_3_3b50191c-47ab-4455-953b-6f5feb87e16e.jpg?v=1786635138;2026-09-04T10:47:43+02:00
490014773;Badheizkörper Einlagig Horizontal 600x1020 mm Schwarz inkl. Anschlussgarnitur mit Thermostat Durchgangsform LuxeBath;177.89;237.18;True;25.0;False;elfogyott;15800;LuxeBath;https://www.ecdgermany.de/products/490014773-badheizkorper-einlagig-horizontal-600x1020-mm-schwarz-inkl-anschlussgarnitur-mit-thermostat-durchgangsform-luxebath;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Luxe-511_Galeriebild_ohne-Hintergrund_schwarz_Boden_Luxe-532_600x1020_7139d5f7-a65c-433c-bf61-05781ba390ab.jpg?v=1786640249;2026-09-04T10:48:08+02:00
490014780;Badheizkörper Mittelanschluss 480x1600 mm Schwarz mit Universal Thermostatventil LuxeBath;167.25;223.0;True;25.0;True;készleten;19030;LuxeBath;https://www.ecdgermany.de/products/490014780-badheizkorper-mittelanschluss-480x1600-mm-schwarz-mit-universal-thermostatventil-luxebath;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Luxe_Stella_Galeriebild_ohne_Hintergrund_schwarz_480x1600_c34cef10-bde3-49e1-aaa5-d4287346cbed.jpg?v=1786642382;2026-09-04T10:47:58+02:00
490014781;Badheizkörper Mittelanschluss 480x1600 mm Schwarz mit Wand Thermostatventil LuxeBath;158.17;210.89;True;25.0;True;készleten;19030;LuxeBath;https://www.ecdgermany.de/products/490014781-badheizkorper-mittelanschluss-480x1600-mm-schwarz-mit-wand-thermostatventil-luxebath;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Luxe_Stella_Galeriebild_ohne_Hintergrund_schwarz_480x1600_6f7f355c-4523-4d1c-a0f6-dca22542b172.jpg?v=1786642411;2026-09-04T10:47:58+02:00
490014782;Badheizkörper Mittelanschluss 480x1600 mm Schwarz mit Boden Thermostatventil LuxeBath;159.99;213.32;True;25.0;True;készleten;19030;LuxeBath;https://www.ecdgermany.de/products/490014782-badheizkorper-mittelanschluss-480x1600-mm-schwarz-mit-boden-thermostatventil-luxebath;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Luxe_Stella_Galeriebild_ohne_Hintergrund_schwarz_480x1600_e889d1b4-43aa-408a-bc7f-30a37b366911.jpg?v=1786642206;2026-09-04T10:47:59+02:00
490014786;Heizkörper Einlagig Horizontal 600x1020 mm Schwarz inkl. Anschlussgarnitur mit Thermostat Eckform LuxeBath;174.81;233.08;True;25.0;False;elfogyott;15800;LuxeBath;https://www.ecdgermany.de/products/490014786-heizkorper-einlagig-horizontal-600x1020-mm-schwarz-inkl-anschlussgarnitur-mit-thermostat-eckform-luxebath;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Luxe-511_Galeriebild_ohne-Hintergrund_schwarz_Wand_Luxe-529_600x1020_486b65ba-5c0a-4a9c-9c02-720c5fc0b9af.jpg?v=1786640251;2026-09-04T10:48:08+02:00
490014794;B-Ware Tischbeine 2er Set 75x72 cm Silber aus Edelstahl ML-Design;113.99;151.99;True;25.0;True;készleten;10200;ML-Design;https://www.ecdgermany.de/products/490014794-b-ware-tischbeine-2er-set-75x72-cm-silber-aus-edelstahl-ml-design;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/ML-682_galerie_2_clear_889c20a0-c27b-4f73-8728-23e3ab710032.jpg?v=1786641142;2026-09-04T10:47:39+02:00
490014806;2x Campingstuhl faltbar bis 150 kg Schwarz mit Getränkehalterung inkl. Tragetasche Hauki - Schwarz / 2er;61.18;81.57;True;25.0;True;készleten;9200;HAUKI;https://www.ecdgermany.de/products/490014806-2x-campingstuhl-faltbar-bis-150-kg-schwarz-mit-getrankehalterung-inkl-tragetasche-hauki;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/2xHauki-041_set_1_clear.jpg?v=1786641739;2026-09-04T10:47:41+02:00
490014807;2x Campingstuhl faltbar bis 150 kg Blau mit Getränkehalterung inkl. Tragetasche Hauki - Blau / 2er;68.66;91.55;True;25.0;True;készleten;9200;HAUKI;https://www.ecdgermany.de/products/490014807-2x-campingstuhl-faltbar-bis-150-kg-blau-mit-getrankehalterung-inkl-tragetasche-hauki;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/2xHauki-042_set_1_clear.jpg?v=1786641739;2026-09-04T10:47:41+02:00
490014808;2x Campingstuhl faltbar bis 150 kg Khaki mit Getränkehalterung inkl. Tragetasche HAUKI - Khaki / 2er;61.18;81.57;True;25.0;True;készleten;9200;HAUKI;https://www.ecdgermany.de/products/490014808-2x-campingstuhl-faltbar-bis-150-kg-khaki-mit-getrankehalterung-inkl-tragetasche-hauki;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/2xHauki-043_set_1_clear.jpg?v=1786641742;2026-09-04T10:47:41+02:00
490014814;Couchtisch 110x60x40 cm Weiß inkl. 2 Staufächern unter Schiebeplatte ML-Design;88.99;118.65;True;25.0;False;elfogyott;26500;ML-Design;https://www.ecdgermany.de/products/490014814-couchtisch-110x60x40-cm-weiss-inkl-2-staufachern-unter-schiebeplatte-ml-design;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/ML-730_galerie_1_clear.jpg?v=1786641144;2026-09-04T10:48:03+02:00
490014818;ML-Design | Esszimmergruppe mit Bank 4-Teilig mit Esstisch und Stühlen Stahlgestell - Eiche Grau;152.73;203.64;True;25.0;True;készleten;25850;ML-Design;https://www.ecdgermany.de/products/p490014819-ml-design-esszimmergruppe-mit-bank-4-teilig-mit-esstisch-und-stuhlen-stahlgestell;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/ML-1444_galerie_1_clear_54ecd886-593b-45d0-868d-d4ab17e32797.jpg?v=1788257852;2026-09-04T10:47:39+02:00
490014819;ML-Design | Esszimmergruppe mit Bank 4-Teilig mit Esstisch und Stühlen Stahlgestell - Eiche Sonoma;152.73;203.64;True;25.0;True;készleten;25850;ML-Design;https://www.ecdgermany.de/products/p490014819-ml-design-esszimmergruppe-mit-bank-4-teilig-mit-esstisch-und-stuhlen-stahlgestell;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/ML-1444_galerie_1_clear_54ecd886-593b-45d0-868d-d4ab17e32797.jpg?v=1788257852;2026-09-04T10:47:39+02:00
490014834;ECD Germany | Netzwerkschrank mit abschließbarer Sicherheitsglastür, von 6 bis 18 HE, 19 Zoll, Traglast 60 kg, voll montiert, Server Gehäuse - Grau / 16 HE;174.02;232.03;True;25.0;True;készleten;17600;ECD Germany;https://www.ecdgermany.de/products/p490014823-ecd-germany-netzwerkschrank-mit-abschliessbarer-sicherheitsglastur-von-6-bis-18-he-19-zoll-traglast-60-kg-voll-montiert-server-gehause;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/IP-2249_galerie_1_clear_a8552548-142e-4ce3-8ada-947b6cecd89e.jpg?v=1786647818;2026-09-04T10:47:46+02:00
490014845;B-Ware Esszimmerstuhl 4er Set Taupe mit Samtbezug und Metallbeinen Küchenstuhl ML-Design;82.99;110.65;True;25.0;False;elfogyott;19600;ML-Design;https://www.ecdgermany.de/products/490014845-b-ware-esszimmerstuhl-4er-set-taupe-mit-samtbezug-und-metallbeinen-kuchenstuhl-ml-design;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/ML-1232_galerie_1_clear_b1f6dced-f7a6-46d8-a4de-32cf9f937da1.jpg?v=1787069674;2026-09-04T10:48:03+02:00
490014863;Badheizkörper Mittelanschluss mit Spiegel 450x1600 mm Weiß inkl. Bodenanschlussgarnitur mit Thermostat LuxeBath;302.14;402.85;True;25.0;False;elfogyott;23900;LuxeBath;https://www.ecdgermany.de/products/490014863-badheizkorper-mittelanschluss-mit-spiegel-450x1600-mm-weiss-inkl-bodenanschlussgarnitur-mit-thermostat-luxebath;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/ML-574_Heater-Mirror_Galeriebild_ohne_Hintergrund_weiss_Boden_450x1600_8ec72319-20ea-4393-a11b-410f170a1fd5.jpg?v=1786640268;2026-09-04T10:48:02+02:00
490014870;Couchtisch 100x54 cm mit Zeitschriftenfach Eiche Optik Braun Schwarz Wohnzimmertisch ML-Design;94.36;125.81;True;25.0;True;készleten;19600;ML-Design;https://www.ecdgermany.de/products/490014870-couchtisch-100x54-cm-mit-zeitschriftenfach-eiche-optik-braun-schwarz-wohnzimmertisch-ml-design;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/ML-1451_galerie_1_clear.jpg?v=1786640662;2026-09-04T10:48:13+02:00
490014871;Beistelltisch 43x48 cm mit Zeitschriftenfach Eiche Optik Braun Schwarz mit Stahlgestell Wohnzimmertisch ML-Design;39.76;53.01;True;25.0;True;készleten;5700;ML-Design;https://www.ecdgermany.de/products/490014871-beistelltisch-43x48-cm-mit-zeitschriftenfach-eiche-optik-braun-schwarz-mit-stahlgestell-wohnzimmertisch-ml-design;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/ML-1452_galerie_1_clear.jpg?v=1786640663;2026-09-04T10:48:13+02:00
490014875;Konsolentisch 120x75 cm mit Eiche-Rustikal Dekor und Stahlgestell in Schwarz Flurtisch  ML-Design;58.12;77.49;True;25.0;True;készleten;9800;ML-Design;https://www.ecdgermany.de/products/490014875-konsolentisch-120x75-cm-mit-eiche-rustikal-dekor-und-stahlgestell-in-schwarz-flurtisch-ml-design;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/ML-1456_galerie_1_clear.jpg?v=1786640663;2026-09-04T10:48:13+02:00
490014878;ML-Design | TV Lowboard Fernsehschrank mit 2 Türen, Schublade, Ablage, in mattgrün aus MDF & Kiefernholz, TV-Schrank, Fernsehschrank - 120x40x46 cm;99.89;133.19;True;25.0;True;készleten;23500;ML-Design;https://www.ecdgermany.de/products/p490014878-ml-design-tv-lowboard-fernsehschrank-mit-2-turen-schublade-ablage-in-mattgrun-aus-mdf-kiefernholz-tv-schrank-fernsehschrank;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/ML-1459_galerie_1_clear_20fda9ea-51aa-4df6-bd87-ab1b725c07ce.jpg?v=1786640702;2026-09-04T10:47:46+02:00
490014879;ML-Design | TV Lowboard Fernsehschrank mit 2 Türen, Schublade, Ablage, in mattgrün aus MDF & Kiefernholz, TV-Schrank, Fernsehschrank - 140x40x46 cm;115.65;154.2;True;25.0;True;készleten;27300;ML-Design;https://www.ecdgermany.de/products/p490014878-ml-design-tv-lowboard-fernsehschrank-mit-2-turen-schublade-ablage-in-mattgrun-aus-mdf-kiefernholz-tv-schrank-fernsehschrank;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/ML-1459_galerie_1_clear_20fda9ea-51aa-4df6-bd87-ab1b725c07ce.jpg?v=1786640702;2026-09-04T10:47:46+02:00
490014889;ML-Design | Esszimmerstühle Set mit Rückenlehne 53x50x78 cm aus Teddystoff, Küchenstuhl Polsterstühle Loungesessel - Weiß / 2er;96.13;128.17;True;25.0;True;készleten;10000;ML-Design;https://www.ecdgermany.de/products/p490014889-ml-design-esszimmerstuhle-set-mit-ruckenlehne-53x50x78-cm-aus-teddystoff-kuchenstuhl-polsterstuhle-loungesessel;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/ML-1469_galerie_1_clear_7f6f8e2c-1234-4460-aae5-3d3db4cd81e7.jpg?v=1787071608;2026-09-04T10:47:46+02:00
490014890;Esszimmerstuhl 2er Set mit Teddystoff mit Rückenlehne Braun Küchenstuhl ML-Design - Braun / 2er;103.3;137.73;True;25.0;True;készleten;10000;ML-Design;https://www.ecdgermany.de/products/490014890-esszimmerstuhl-2er-set-mit-teddystoff-mit-ruckenlehne-braun-kuchenstuhl-ml-design;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/ML-1467_galerie_1_clear_fdf8e8f9-3756-4d60-984b-d4d579d7e7c4.jpg?v=1786979786;2026-09-04T10:47:46+02:00
490014891;ML-Design | Esszimmerstühle Set mit Rückenlehne 53x50x78 cm aus Teddystoff, Küchenstuhl Polsterstühle Loungesessel - Grün / 2er;82.68;110.24;True;25.0;True;készleten;10000;ML-Design;https://www.ecdgermany.de/products/p490014889-ml-design-esszimmerstuhle-set-mit-ruckenlehne-53x50x78-cm-aus-teddystoff-kuchenstuhl-polsterstuhle-loungesessel;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/ML-1469_galerie_1_clear_7f6f8e2c-1234-4460-aae5-3d3db4cd81e7.jpg?v=1787071608;2026-09-04T10:47:46+02:00
